text,category
"AST SpaceMobile and U.S. National Science Foundation Establish Coordination Agreement Between Satellite and Ground-Based Astronomy Operations - Business Wire <a href=""https://news.google.com/rss/articles/CBMipAJBVV95cUxObWlhNlYzYzE1UDRMb04tM2hGNHlkcElvQ2E4MHlraC1jYkZ4NE9yYnBKd0dkbmYtdHJIMVczelYwOXgzSkVYLWVmLTZEdlE5VFNPOXM0Y1lzQjF5aTc0b0g4WTU0MWJ0emZZTF9kYk5LVHNLV0ZBbEpwRVF0eXI4MWY0UC1sYndWQzhqSzVZelFKYnFFU1lVYXlNMmxob2t3R01DU1JaaEViakhzVlRwTWV2eWU2elgyVk5LYUlhUUtNVEczaHlhTmdNLVVOa3BNTkN2YU1GNXBzcUxsUmVhbmFSbTlSN3RPQUh3Y3ZDdURnVVQ0eTRLZUZSMUNYSmJDRndkYldEN1VseWxuXzNwQ2IwRmxHajV3UXFCSDZjRmhSUWFD?oc=5"" target=""_blank"">AST SpaceMobile and U.S. National Science Foundation Establish Coordination Agreement Between Satellite and Ground-Based Astronomy Operations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>",Science
"How the dinosaur fossil trade is hurting science - Finshots <a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxOR2Zkc3AwRk5oMl83NE15b0tTWlhxTGdpMThkTjhBY00xcGVlVGhaZmRycndxUXhhdWF3cjNOdE9rbkxlZUZONXotWU1pckRkQnhkZzhkMDBuVDRUU1RNWGlYcnZkN3U1azV4a1FVUUV2dVVJNFp2RE9KY20zMk1ldk1ELVhGbkw2alpsLTN3NWV0UnhJU1dFVTlkZVRjQQ?oc=5"" target=""_blank"">How the dinosaur fossil trade is hurting science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Finshots</font>",Science
"Computer science | Definition, Types, & Facts - Britannica <a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5SVV9jM0VXa2dQcTU3Zjdmdm1sRVFfRzk1a0stbXM4SFdWYkh4R3cyR3lhYzM1RkhvTG9aUUN4VzJob0tQX1pWbnk1Mk14d25fTDlKMHE2S1JhdnFabkZDaw?oc=5"" target=""_blank"">Computer science | Definition, Types, & Facts</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Britannica</font>",Science
"Citizen science is ecologically accurate - The Wildlife Society <a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTFBNTVpRaTNPeklXS2JOUThMR2Nuczhud0h4Y3Nray1HUHJUTWNiRWRfWHZlejFpOEFqbTdCSE13OVJUNHQtRzVyTk43VjFqTGsyNGZ6c1g0NXI2aHdjdEo0ZzktblB4alc3a3VSMEhiSQ?oc=5"" target=""_blank"">Citizen science is ecologically accurate</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Wildlife Society</font>",Science
"Trump-appointed US science agency director resigns - Chemistry World <a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQcUdLYjZGY1hiNU5fdmxMeG5xUXJkbDhiZU45RzVoU1I0Q0ZNOEY4TEhLYzVMWUJOY0Rlb0FaVkE2RGswUG1hUGZQQ2pQZFk4bF9xcUxRYU1CaV9ESHVKUTFGbmRCZFVYVEJLNmliVGplc3NVTUFPZjhjLV9Rd3duR202WEpaQThpdVVIdk1tMjdUdl9fZkdSVXlHeWdkZWVmZlRLUw?oc=5"" target=""_blank"">Trump-appointed US science agency director resigns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chemistry World</font>",Science
"Sofia Science Festival 2025: Events in English - The Sofia Globe <a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxNUkhpSXJmc1A3bnFnRkhBenMwa3loUHctU0JsNjQ3UHdPcW9LNVhkdFBwd3JQVXJMU0pLZmVWeUdVNXU4TkpHdVVKdkNNRjVaUmRfcHBva0JCMERTSjVpNmhVV1VfazBtUXBVcEF0OFBsTFRsTXJtYUE4bTB6eU1IU1hITWdONFk?oc=5"" target=""_blank"">Sofia Science Festival 2025: Events in English</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Sofia Globe</font>",Science
"Two cities stopped adding fluoride to water. Science reveals what happened - Science News <a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTFB4RVpONG0temhRclBEY1hFbm1naF9vWjdFZlJXMjJiZmNuZVBtRmk1ZVdIbXhYNW9mZnVxZmZUY2lrVWJ5NHNneUFXSzhicXpLR0hnbGR5R2tzc3Q0Tk80YzFtakQzelpER1ktcnNLZnlGN3lQMDVlQi1LQTVLdw?oc=5"" target=""_blank"">Two cities stopped adding fluoride to water. Science reveals what happened</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science News</font>",Science
"NASA Orbiter Spots Curiosity Rover Making Tracks to Next Science Stop - NASA (.gov) <a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQVlEwV3k2U0J6R1AyRXYzbGlRV0JKdUxDM0lUdjBSeW9pQlY2bXJncWZSWmlvcjdQNU5QOW95eEVMeTkxNE0xMTJlLVhUcktYM2tXWmxjZkp5dkFEN0JnakdpbkRzVmpBdGlXRWVYM3VLc3ZWTDlzSXUtUS1tUklVTXQxUlF6anozeW5fSk01VXB5UUFGMzJjYldNME9SbTcyTHVxMlNmS1Ntcm5CN1NpZFJiM04wSmN1cHo3ekE5R2NZUQ?oc=5"" target=""_blank"">NASA Orbiter Spots Curiosity Rover Making Tracks to Next Science Stop</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NASA (.gov)</font>",Science
"In Science Journals - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFBXT3pPS05LYmUwV2p1cjNGUGhyRDY1OEJocHVlQkdrNS1zUUw2bFJuOTZSU0pVdEd2b0Z4NElGMGpwQV9FRmx5SEFYNW9nWFRIaGJQQWtkUTFrT2VzZE05NA?oc=5"" target=""_blank"">In Science Journals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"Something in The Back of Your Eye Could Reveal Whether You Have ADHD - ScienceAlert <a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxOODJ2ekd3RVpPWHJpczRhTHZ0UmVWZnlOaVZsT18yRHczdC1OUWlPRmZfamdOcXJ1cFZldXR3UjV4Q1BqdnBoellORlpzT1d6RlpzNC11cnBfSnEtYnc4TlA3YkduTXdKNDRNNkQ0WUpObHlCX3FCMm9qRk5sUVdLdkVzYXBfRGZCRERHRm5uNTVQb29FSmloRndnN3pMUQ?oc=5"" target=""_blank"">Something in The Back of Your Eye Could Reveal Whether You Have ADHD</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ScienceAlert</font>",Science
"Scientists Rediscover a Lost Piece of Female Anatomy That May Play a Crucial Role in Fertility - ZME Science <a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxNQ3VRTnZZVFhhRXRIdFBkMlUxM0hlNlh5MXVhVjNvbmQ3cVlLb0o1WF9IRDNtNlBya3NnVTdKNlpEODVXcHRfb1pZNVhDV3AwN0JVaHl4OUVzeVNpT0ZWbVBuY054LTM5MWJUX3Bkd051RTBkVGRhOUdvOXNjbnZFS2RLTEJZVmRGd2FxVzJsY0VOdU90QkRSVXJxVURUSmtSMXVmSUw2YzFaWHNjS3VNWGZ3QmZjRVkwM1RwMXN5MVRVWXdXc01rMWEwekJBYzZHc0o4OWpTaUkzLU0?oc=5"" target=""_blank"">Scientists Rediscover a Lost Piece of Female Anatomy That May Play a Crucial Role in Fertility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ZME Science</font>",Science
"Horrible Science coming to BBC - Advanced Television <a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxPa1M2VVluS2hlUXYzTU9yREYtUi15Um13LXFmVFBQV2N3MDRfLW1TdDk3c2Nxa0poVWsya0M1QTNJV3ZHbkNqNlhWdjMwYmxwMGdVZU1ieDgtcHRYUDhfTmozcnh2YklneG12dXU4YnNxTFZkZlR0V2NubjhtNWhoU09UTUY?oc=5"" target=""_blank"">Horrible Science coming to BBC</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Advanced Television</font>",Science
"Sustainability Takes Flight in UConn’s Poultry Science Courses - UConn Today <a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxQVlR3ZHZxWGNmM19FaW51c2xpVmQwSGtzZEVFRHFfOEoxN21QdnpkY2NDZjFRUzM2MUVaczNfOXQwZE4zSnpVbWp4aHN1R1d4VmZnejJfNjNUV0NyaVV5MjlOVXhkLTE1WXdOS3hjc0NZT3ZiSXdSaUhhTThFNFhhbmdrWWtOQXpWRXF2QllMZkNIdE5HOVduZzJn?oc=5"" target=""_blank"">Sustainability Takes Flight in UConn’s Poultry Science Courses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UConn Today</font>",Science
"Scientists 'Tattoo' Tardigrades in Nanotechnology Breakthrough - ScienceAlert <a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxOalNvdUZaSzNpeV9jczV3MjQ4VWp6dUdrbEhJMGN6Q2hWZWVoQXhWdnlHRTNES0dHV2dlc0I5aUJXMU54QkNRQlo4RzZmSVVibVZXNW5SSVhiMlJJR0dwRTN3Zm5RbkptQTRUblJwWDVXUFp6aDN1aDJIRWdPS2F1bS1FNjZEbEZPRW1JQkQ0UUpIS0U?oc=5"" target=""_blank"">Scientists 'Tattoo' Tardigrades in Nanotechnology Breakthrough</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ScienceAlert</font>",Science
"Ultracool microscopy yields a sharper look at proteins - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQRmN0WEVHWXBLTnA2SlNESWRUOUtmQjByQXJJWEdiZENpb2JEcV80Nmh5MXVKNDhNZ2dmN0w3MFNfZFp6QkozdC1aYW9zUlkzQklRbTNJdTVYTWZINDMyTVluVGNyR3dMWDFySFZ4TTdEbGJKSjdvSUZUTTcxNWptQkhwU1NfZzFaV0hYT0dtMWJXLU0?oc=5"" target=""_blank"">Ultracool microscopy yields a sharper look at proteins</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"India is a global warming ‘hole,’ and scientists aren’t sure why - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxQaTBPSmlTbHRxdXlEX3JSZktMS0xUZXl0VWt3VFpiV2sxXy1UU2NYWG9OaDFNa0J0MDNUQUtXeGtKREMwb205VUdERU5UY1dHN2Yzd0JPRUZHaXl4SzEzYWNLbWxLV0N3ZkVjNlZWdEpCVHkzWjQ2amRjYXZzNnZGU3JscndRZllOVDlKM2kzRUE?oc=5"" target=""_blank"">India is a global warming ‘hole,’ and scientists aren’t sure why</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"Silenced Science Stories - Kottke.org <a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE53aGV1N1AxdmZEQ0JHdkUxMUhyQW9vakZPcXgxWmhBQWpPRlAwdzZVZm43VXFVNDlyVGNxNUEteWtLX29yX19PaUEzUF9UcmQ1V2ZEQ2QzNEtfdlI2dkE?oc=5"" target=""_blank"">Silenced Science Stories</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kottke.org</font>",Science
"Can you burp in space? - Live Science <a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9zUzNUZzBJbE9qR3ZZUGxYWThDODFWTDZNZXNrTEdNMGFoeUg3ZnRSeU9neWstTnA3LU0yQzZhM0o5SnQ2TU1fNUp1UDVuQ2xyN21GSVh1eTN1a1VHcHB4QTFIWl9IMHJkTWZEcDZRVDhhMHhOWnpiSHEtUmRvdw?oc=5"" target=""_blank"">Can you burp in space?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Science</font>",Science
"International Day of Women and Girls in Science, 11 February - Welcome to the United Nations <a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE9nTEUzcTNIbW03UDBXNENQS0JSQXdIenVEVFRHSXlteUtYWFJsMWtOU1NUZ1hSal9OOVlTZDlhcjJNbkZyaXJERnRlbVVBN1A3bm9hQ010R1dUTEwySGgtUkphZlpiajJBcXpveFZjVmtHUQ?oc=5"" target=""_blank"">International Day of Women and Girls in Science, 11 February</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Welcome to the United Nations</font>",Science
"AI can handle tasks twice as complex every few months. What does this exponential growth mean for how we use it? - Live Science <a href=""https://news.google.com/rss/articles/CBMigwJBVV95cUxPMlY5WlpIMmJBZGI4dzRiNHgtbS1RTXhjY2xXbjFvSkdTVDRWUjhkRWFHU3EzMnVuYjhlZEQ3ZVFxQXVJSHhRMHVqdmk5aURzS0dqaDRocjQ5d3BKUnZ0N09KNnJFSFgzdVM1UE56STZxcTd4SHdocHl0OEluUWdKYlVRSW40UHdJRDNNeFp0UnpmSkVIdGRpd2xWeF9nLW9zVXZkbHRCcmp0Rk9XN0NQb1gybFhXYUdrOUtBRHdGMWhUb0pvd2pNX3V3WHpfdU55dFJvcWNTWDR4dGMxVVVLeXFfMXBSNDVUdjN5dkQyVHJWZmU0SUlCSG8yX0dTQTJzcFNF?oc=5"" target=""_blank"">AI can handle tasks twice as complex every few months. What does this exponential growth mean for how we use it?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Science</font>",Science
"Science Meets Art: NASA Astronaut Don Pettit Turns the Camera on Science - NASA (.gov) <a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPYWRVaEphTVhYSk5xNjFQLUNXRkR5SHNQTzNmMGZKWk1DVEI2NDI1MWNsSGlrQjM3Yng0V2dTeXl2RDFib1hUR2tOZzFraWRLd19OS0NfT3dYTWFuODlJQll5M0RCMVFvM0lMdXNTb01sYy1oM0F0SS16ZWRpWG9ZaEh5eklVTXlVczB0dXozR01pNV9KNGVnOTBxa2pqVHg5QjJxYURhTVkwa05lMG1UYm5IbkZ1ZVlFNXB3RnFtazM?oc=5"" target=""_blank"">Science Meets Art: NASA Astronaut Don Pettit Turns the Camera on Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NASA (.gov)</font>",Science
"Takeover target Science in Sport’s revenue slides but net loss narrows - Yahoo <a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxPQXR6bmFFaDNaM21seURyTnhBbVRFZkFtbUNnMFYyTUl5T3RCeTFzcVVFYTZxZF9KWnBDcjdDdDlvMy1jeXlWZ2dIalVCZ0JzS2VIbkVXSHhWMExEUVV5M29nV2hqTlZpVWhtTzlkaDJaVlVTWTJRRXlVaFdlNWswU1VsMjlfYzBIMGJOMUdTUGs?oc=5"" target=""_blank"">Takeover target Science in Sport’s revenue slides but net loss narrows</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo</font>",Science
"Coimbatore gets four-storey science and tech museum - Times of India <a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxQY2RCcWcwak9OUzhmRmtUMUUtdEt3SkpvTVlhZkN5and2elYwTVptRmdRZy1lUXNoZW5oWkZxaEs1aVgtdE8tU0duSlJTNTJMY3RTMkYwNjFDNTR5ckROVGxNSW0tQnlFYjJkYk1YNDMybktYZjVSZnIwSW9pYjFDbUZ1VDhKOWlwVkZVU3UyZEI4a1o4RUwxYXhaTGxCNlE3YlU1YmwwT0ZFbTVVYWgyNER1UkV0LV9yMnJBdjZWRHI5dV9KenFuWNIBzgFBVV95cUxOblZGYlRTVkJnUVU5NEFQSDdtZndXU090LWxFMGRKdkhXMUxlVDd6S2VtV3d3WTJVZ2dtc3dEMDZfNUZ1d3owNEpvNkhBMzhDQ3U1WTVfTUhhOFF2SWRtb29iWWhFZkhmSUU1MlotLTBzQUF2c1M4WlBOTzFDX09TZzdYZ2prVEdnTUh0SGNIcFJtR3FBNjRnTFYxaThielQyTVZsZ3E4aDJ0MWVkdFlveTM4TWZfMmFzRC1weF93WV9STFpmbjhVQ2tMUFZHZw?oc=5"" target=""_blank"">Coimbatore gets four-storey science and tech museum</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>",Science
"Editorial: How to read science news - C&EN <a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxORFE0QXhkZVo3NW5zU2p1ZXJfZkFmc1JOb3ZDcWg2YlFHaXNhUDd4MV84dTNaX1ZHUDA4cVFQMDhTcWUweXVvWDdfMHBCNldJZlFNWG84TWpTT25EcTZlSEJsWWxQUEhjTWhROUxmS3pnbEl6dHhnaExhbDZLN3NoOUZoX19xQkZwbFRnMThqWXd3VTZSZC1v?oc=5"" target=""_blank"">Editorial: How to read science news</a>&nbsp;&nbsp;<font color=""#6f6f6f"">C&EN</font>",Science
"How are scientists making running shoes more sustainable, while still maintaining performance? We asked the experts. - Live Science <a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxQdmFWQkxTRkNROEFWMzcyWFNidFNCZTQ3My1FekxjMlZzX3lqZUpfbmRpQXhqNFVmZHY5bWNMY19IVVp5X09pMkpGVmkzc2dqYjI2eEd2bkt6SzNyQXItOEZPdGRnLVdsR3ZkQzNWbWNiaVlxajlXRHZEbXZfaVhQaXRWTnJPb1gxOGxINktrNHNyU0V6VHVRVjlzQ1I4aTZfNmtlN3VCdXcxUVVqcGE1bjF1Z2F6M0JZcllFS3lTTy1HZWxKWjRjSlVlNDVzTXc1eWc?oc=5"" target=""_blank"">How are scientists making running shoes more sustainable, while still maintaining performance? We asked the experts.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Science</font>",Science
"How the United States became a science superpower — and how quickly it could crumble - Nature <a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9LVVNtbm00RWUzeUlwTGRiMkRJYXBBVnNHVVVhbm41Uklud3JDNFdEcUkwZ010eC1DcEtaMlNxek5pNnl5TXBYS0xIaVF1X1owTWkybjRUemU3bWJhS0Jj?oc=5"" target=""_blank"">How the United States became a science superpower — and how quickly it could crumble</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature</font>",Science
"Tiger recovery amid people and poverty - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5jaE95NHpjX2V5ekVZZzlrVWlTWlhfWV9seERLcEZFZTJKYV8taTJpWllFa2tSOHlXSWtTRmdfaXJTc3czd3RhNVNlV2lvTGtzcERpRWlOMFEyczNqNURCVg?oc=5"" target=""_blank"">Tiger recovery amid people and poverty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"Scientists Believe They’ve Witnessed ‘Planetary Suicide’ for the First Time - WIRED <a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxPaXRFQWZRX0ppeUVMSHNmdHprWnVSbmRONGVqWVdLcUlhaFJoVnlwUjJqV2JXMXE5X2UyTGdnZHNjREpWQWY3VzlqVm9taGtFOHNnd29mWUt6R2JJOTUtNkRDZTY0UEw0QkZzQVY2dEJOTF9ndE95VDdrNDVEbWtQZWZJdWNFOUlYLVVrZ0lXNUw5dDU1OHV0bXM0QVBVbEtTN3FMUk8wRVg0bmwzOGo5TXNVNUdDeFFHQWVFNnBISFk0bHVT?oc=5"" target=""_blank"">Scientists Believe They’ve Witnessed ‘Planetary Suicide’ for the First Time</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WIRED</font>",Science
"What was the fastest dinosaur? - Live Science <a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxNN2hVZUI0ZE9kVnZmWENOQkhGSk9mNzVVaVJoT3NWbGc1X0hXdTB5R2dDVnh6NEJ4QmZWMzIzaWxQTEtfTUU4R1VkcVZ4WHZEc3VteTAyMG9VbkFFOGk5Z2JGRjJsaHZLcEtuTEZjY0xPUUpjeWs4YWF2SHUtVkswZw?oc=5"" target=""_blank"">What was the fastest dinosaur?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Science</font>",Science
"Global Race to Lure US Researchers Intensifies as Trump Slashes Science Funding - Bloomberg.com <a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxONG9GYUpuS2swUEFDNUVPOXd6QnA3MTJkQkQxN2ZxSnNBelYwWllNR3hvQmpRS20xVnRQSVlDX05ZVWVpRVJrNVlQYUxxNjVWN0pzTjRyVGJpbWJBajlUZ25rcDFYck1mZFZQdUVVMGxYcWR4VUx1VnhQUW1sUjZ1TThuTEo3SWxuZW1GWVREbk9aNGVSQVVrOTRZVWtGYzlhcy0ydzJuZjFYLW9lczJkZDNDZU4?oc=5"" target=""_blank"">Global Race to Lure US Researchers Intensifies as Trump Slashes Science Funding</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg.com</font>",Science
"Ghost forests are growing as sea levels rise - Live Science <a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxNVVMtNS0wSDc5ekZRYmF0bEJzWFVQZUpoT21RTHh1bW00QjJZdm5FdW4xS2hkZjcyWm1JZG9lSmZ6ZEh5UG5YWjdoS2xUSkFDd1FWdEpoZWdKVUJDNm1RU3JMZEo5TFlNc0lPOVFlZVVsbHVSWVdjZ1QtaVFkR3RXd1kzWloxRVNRaEtCVVEyekU0SXlvSHY3dHpSekxhaktMU0E?oc=5"" target=""_blank"">Ghost forests are growing as sea levels rise</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Science</font>",Science
"Lab-grown teeth could offer alternative to fillings and implants, scientists say - Live Science <a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxNYzUyX3ZmRVBoS0VWNlNrdUxRanR1akhfaW1URjNMcjc5RGJrRThiUE1TNjZGbUNzV0xwN0ZCX0lBWXF3N2N0TFVSWERJby1ES1RPN2Nzdk10MzlXdlhLVFczdHd6dG5sWEU1RmZKT2tMaFFZbjU1eXEtdE42T21aYzFHTXJMS2R1Z1BaLTBtd0prbmxYQnFfS2plT1lVYldLdUNicXBuYUJzOWlHck5nTDlCWkw?oc=5"" target=""_blank"">Lab-grown teeth could offer alternative to fillings and implants, scientists say</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Science</font>",Science
"IFPA urges science-based standards for organics - Fruitnet <a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxPRTdEYzVReDJZZFM0bVlMYmNKVkVJWVV0UFk2M1B6YnQ2bGFlaWY5WlpHbDNNQzhPcUhoQjlrYzNDYjU5M3o2LVBCSXVVdjJYRDUxemZhZU1aU3BrOWV6WG55dmItU1gxZEQ4TG8tOHpIUnJOVEg0NTFmdWkydnEybVVSWF9PMy11cndMR1NtRkV2S2pRdnU0eEI5alAwUQ?oc=5"" target=""_blank"">IFPA urges science-based standards for organics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fruitnet</font>",Science
"Scientists Engineer Bacteria to Make Soil And Crops 'Glow' Different Colors - ScienceAlert <a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQUmRGUWk5SG14OElha2N5eDVRNXlMd3dmTzFsS2hOSUEwZThRbVN6WE5CRGpKVGlIWk5pYXdjdkdTUVRiMDl5T1h6TGZMSEc4WkNMV2xHVjlaaldSTUd4ZTdKUll6NHltSmNvWnhuSmF4RnBqS1puMmY4ajRGX2VTd3dRX3I5dTBmYzVkbkNLcU9jeDNibGc5R0FfcEhtZk9JTDc5dA?oc=5"" target=""_blank"">Scientists Engineer Bacteria to Make Soil And Crops 'Glow' Different Colors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ScienceAlert</font>",Science
"IIMK’s Professional Certificate Programme in Data Science and AI for Managers: Get skills to unlock leadership potential - Hindustan Times <a href=""https://news.google.com/rss/articles/CBMinAJBVV95cUxQcXptaU96aldNTVd4UVgxOVMyd0ZFNE9SUmZZQnR3ZlZnbTJveF9wRTA1VHJqRm5hdmVMMVNFejIxcTFLa0MxRGF5eHRzU2pENDV4U0VMRHZ6dVI3a1pxNzJrUFl3ZXhGbE1PX2N0NmlBdEJBdWNlRUJlNHJaN193ckFNMjg0b0N5WmJlc0JITHc5V2QtbjdWcWRpRjU1ZElXSk9mUWsyWklTblBXcThRd0lRU1BBVXdOWjRDRlp5Tm1uNGJsdnpaWDhaSnN6QU5FWFdyLV9OM1RETTJld2phSFJ3ZXpqNmZib1dMbEp6dlVSSjlUVlFyaDNXTDBxMTIzS0REcWdEU1ZneHItaGNLT1J1QmUyN3hRYnQ2Vg?oc=5"" target=""_blank"">IIMK’s Professional Certificate Programme in Data Science and AI for Managers: Get skills to unlock leadership potential</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",Science
"Crows recognize geometric regularity - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9aUVltUWVJYmxmTHEyN2VLdEFscWluMTVDSnBBczVlYjVydzhLMlBBTVJoc0NBNTBlMTlnaVRkTE1KUmhEX2JGRWpLSm5RS3JEUUxVY1hodGIzY2g0dWRB?oc=5"" target=""_blank"">Crows recognize geometric regularity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"Astronomers spot a planetary ‘suicide’ - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTFBsb1d5VTl2QVkzOE5uRWNhSWRyVy1Tc25FYVFMMGFvU0NKQndUOS1aQmNGYXZNZWpFWTIycC1vWUI4YVRSanB0al85ZEFZZFFIcUFpYmdON2pfekpuT2pYQXpnNFlkSlJKdWI4R0FHeldUaDNxTkthNjJQeXpWWjQ?oc=5"" target=""_blank"">Astronomers spot a planetary ‘suicide’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"Computer science teachers may be better qualified than their peers - Illinois News Bureau <a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxNanZjcXg5dDN2d2FxNWpxZlNqVXlkQXNUSVN4Q2Fjby1kaFdBdDF1SWRsZkFkZGRCQjNkX2g2VWtsWTNpUnZIMlh1ZXZYQnNUWjRIdTVHVU5YWGU0aGRDX3liQWs4Wm13VHFrbVBYZThqUmNxOGdkTEFsNHB1RVFnZXFaaEh1TTBqczJsSklTTk1iY2h0QlNjYQ?oc=5"" target=""_blank"">Computer science teachers may be better qualified than their peers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Illinois News Bureau</font>",Science
"India takes out giant nationwide subscription to 13,000 journals - Science | AAAS <a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxNaXpYZ0F4eUhocjBxNVFpcHc3TnNtcllLWUNfN0ItY01qemZkSkM2enNxQ2tiS0dFWlQ2ZE9aMjZhdVFUMDdaTFlFMnh0WDJtTl8zVkNSYTI0M283REJnWWZTVDZWVlI0XzZncnpCcXgyLXZJWXN5WFgzc0pKLU5CaFZjTnBYZ0RXUzJKTzJSeEdWNFBleVBrU0dxaU02Mjh3UWlj?oc=5"" target=""_blank"">India takes out giant nationwide subscription to 13,000 journals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science | AAAS</font>",Science
"Cybersecurity chief: Attacks on electricity grid a real concern, not science fiction - NL Times <a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNMVdhS0RyYmpsekxSejBZbTJvUkVvSHpxdzRYc05sNWxJS2haX0tlZ29wREI1a3pZdmdTb2tRUF83RHpqMzlwRkU2d19RU04weC1HSnlreWlscE8tam1OdkNvSDFPMkxvM1EzeGtQQnpuTnJIT0M2QWJ4akdrQnQxekJFRjZVbm1jSVluRjk2cDZzckl3YzZkajZqby1BaF9DMHVkdy1n?oc=5"" target=""_blank"">Cybersecurity chief: Attacks on electricity grid a real concern, not science fiction</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NL Times</font>",Science
